tt0463398,Movie,Dancing with the Birds,Huw Cordey,Stephen Fry,United States,"October 23, 2019",2019,TV-PG,52 min,Documentaries,"From ruffling their majestic feathers to nailing im-peck-able courtship routines, birds in paradise flaunt their best moves in hopes of landing a mate.",https://m.media-amazon.com/images/M/MV5BYjkzMjRlMWYtMDRlNS00MWFmLWI3MDctZDA1OTI0YTNiNzFlXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_.jpg
tt7262882,Movie,Master Z: The Ip Man Legacy,Yuen Woo-ping,"Zhang Jin, Dave Bautista, Michelle Yeoh, Tony Jaa, Liu Yan, Kevin Cheng, Chrissie Chow, Xing Yu","Hong Kong, China","October 23, 2019",2018,TV-14,108 min,"Action & Adventure, International Movies","In this spin-off, a martial arts expert once defeated by Ip Man is forced to abandon his reclusive lifestyle to combat a rising Chinese triad.",https://m.media-amazon.com/images/M/MV5BNGNmYjk5ZWUtNDYyYi00NWE5LWJiN2MtYjQ1ZDdmYTk1NzRjXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_.jpg
tt10971520,Movie,Jenny Slate: Stage Fright,Gillian Robespierre,Jenny Slate,United States,"October 22, 2019",2019,TV-MA,67 min,"Documentaries, Stand-Up Comedy","Jenny Slate's first stand-up special is a mix of stage time, funny stories about adulthood and conversations with family in her childhood home.",https://m.media-amazon.com/images/M/MV5BMTFkZWE4N2QtMWZjMi00MjM4LWIwMTctMWM3M2M1NTFhMWQwXkEyXkFqcGdeQXVyMzM2MTAwNDg@._V1_.jpg
tt4158096,Movie,Free Fire,Ben Wheatley,"Sharlto Copley, Armie Hammer, Brie Larson, Cillian Murphy, Jack Reynor, Babou Ceesay, Enzo Cilenti, Sam Riley, Michael Smiley, Noah Taylor, Patrick Bergin, Mark Monero",United Kingdom,"October 21, 2019",2016,R,91 min,"Action & Adventure, Comedies, Independent Movies",A sketchy arms transaction in a deserted warehouse turns into a free-for-all when the two sides engage in a take-no-prisoners shootout.,https://m.media-amazon.com/images/M/MV5BOWZjMDVhMDgtMTljZC00NmM0LWE1ODYtNGZmMGRhZTc3MTg2XkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_.jpg
tt12934616,Movie,Little Singham: Kaal Ki Tabaahi,Prakash Satam, , ,"October 19, 2019",2019,TV-Y7,66 min,"Children & Family Movies, Comedies",Kaal is back – bigger and badder than ever! Can Little Singham fight the battle of a lifetime to stop the demon’s plans to wreak havoc on earth?,https://m.media-amazon.com/images/M/MV5BMDU5YzkyMmUtMjEzNS00MmRiLTg1OTYtODQ4ZWYxZDhlYTg4XkEyXkFqcGdeQXVyMTA5NzIyMDY5._V1_.jpg
tt4951982,Movie,The Command,Thomas Vinterberg,"Matthias Schoenaerts, Léa Seydoux, Colin Firth, Peter Simonischek, August Diehl, Max von Sydow, Bjarne Henriksen, Magnus Millang, Artemiy Spiridonov","France, Belgium, Luxembourg, Romania, Canada, United States","October 19, 2019",2018,PG-13,118 min,"Dramas, International Movies, Thrillers",For the crew trapped aboard a sunken Russian submarine the deadliest threat is the bureaucracy on land. Based on a true story.,https://m.media-amazon.com/images/M/MV5BMTc4MTIxMWEtMmRhNC00NWEzLWExMWQtMmNiNjA1MDlkZjk3XkEyXkFqcGdeQXVyMTkxODQ4MDg@._V1_.jpg
tt0251127,Movie,10 Days in Sun City,Adze Ugah,"Ayo Makun, Adesua Etomi, Richard Mofe-Damijo, Mercy Johnson, Falz, Tuface Idibia, Thenjiwe Moseley, Motlatsi Mafatshe, Celeste Ntuli, Miguel A. Núñez Jr.","South Africa, Nigeria","October 18, 2019",2017,TV-14,87 min,"Comedies, International Movies, Romantic Movies","After his girlfriend wins the Miss Nigeria pageant, a young man faces unexpected competition of his own when he joins her on a campaign in South Africa.",https://m.media-amazon.com/images/M/MV5BMjE4NTA1NzExN15BMl5BanBnXkFtZTYwNjc3MjM3._V1_.jpg
tt6468636,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (English), , , ,"October 18, 2019",2019,TV-Y,47 min,Children & Family Movies,"ChuChu teaches some bullies a lesson, Cussly learns the value of teamwork and ChaCha realizes there’s more to playtime than TV and video games.",
tt6468636,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (Hindi), , , ,"October 18, 2019",2019,TV-Y,56 min,Children & Family Movies,"In this collection of stories, ChuChu and her pals meet a man in need, Chiku must change a bad habit and ChaCha gets a lesson in management.",
,Movie,ChuChuTV Surprise Eggs Learning Videos (English), , , ,"October 18, 2019",2019,TV-Y,61 min,Children & Family Movies,"From colors and letters to animals of all kinds, each egg holds a fun-filled lesson waiting to be learned. ChuChu and friends are opening them all!",
,Movie,ChuChuTV Surprise Eggs Learning Videos (Hindi), , , ,"October 18, 2019",2019,TV-Y,34 min,Children & Family Movies,Magic elephant Mr. Harlo uses playtime to help the children discover various surprises hidden inside colorful eggs.,
tt5294518,Movie,Eli,Ciarán Foy,"Charlie Shotwell, Lili Taylor, Kelly Reilly, Max Martini, Sadie Sink, Deneen Tyler, Katia Gomez",United States,"October 18, 2019",2019,TV-MA,98 min,Horror Movies,"With his desperate parents in tow, an 11-year-old boy with a debilitating illness checks into an isolated clinic to undergo experimental therapy.",https://m.media-amazon.com/images/M/MV5BYzdmMDc0MDEtZTM4My00NDAzLTlmYTQtNTE1MzYxZWQ5Y2QyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt0349260,Movie,In My Country,Frank Rajah Arase,"Sam Dede, Bimbo Manuel, Okawa Shaznay, Shan George, Austin Enabulele, Precious Udoh", ,"October 18, 2019",2018,TV-MA,99 min,"Dramas, International Movies","A teacher turns to a dubious man to raise money for her daughter's life-saving surgery, a crisis that is unexpectedly catapulted to a national stage.",https://m.media-amazon.com/images/M/MV5BNzM5MDg1NjIxMl5BMl5BanBnXkFtZTgwODkyNDM2MTI@._V1_.jpg
tt6555772,Movie,"Love, Surreal and Odd",Yılmaz Erdoğan,"Aylin Kontante, Bülent Emrah Parlak, Büşra Pekin, Çağlar Çorumlu, Fatih Artman, Gupse Özay, Serkan Keskin, Şebnem Bozoklu",Turkey,"October 18, 2019",2017,TV-14,95 min,"Comedies, International Movies, Romantic Movies","When a group of people meets at the same party, they form four different relationships, each experiencing similar phases of love.",https://m.media-amazon.com/images/M/MV5BNThmYjUxMmQtZjIyYy00OGYwLWE0OGQtNjU4MGI2MTU4MTJiXkEyXkFqcGdeQXVyNTk2ODY1NjA@._V1_.jpg
tt0974661,Movie,Seventeen,Daniel Sánchez Arévalo,"Biel Montoro, Nacho Sánchez, Lola Cordón, Itsaso Arana, Chani Martín, Iñigo Aranburu, Kandido Uranga, Javier Cifrián, Mamen Duch, Carolina Clemente, Jorge Cabrera, Daniel Fuster, Edgar Costas, Patxi Santamaría",Spain,"October 18, 2019",2019,TV-MA,100 min,"Comedies, Dramas, International Movies","To find his therapy dog, a 17-year-old escapes from juvie and embarks on a journey of reconnection with his brother and grandmother through Cantabria.",https://m.media-amazon.com/images/M/MV5BODE2NjE4NjYyMV5BMl5BanBnXkFtZTgwNzk3MjQ0OTE@._V1_.jpg
tt1568346,Movie,Tatu,Don Omope,"Rahama Sadau, Sambasa Nzeribe, Segun Arinze, Gabriel Afolayan, Desmond Elliot, Funlola Aofiyebi, Toyin Aimakhu, Stephen Demian, Afeez Oyetoro, Oludara Egerton Shyngle",Nigeria,"October 18, 2019",2017,TV-MA,101 min,"Action & Adventure, Dramas, International Movies","Doubting her future as a nun, a woman attempts to have a child, triggering a mystic tribal prophecy that could force her to make a godly sacrifice.",https://m.media-amazon.com/images/M/MV5BMTczNDk4NTQ0OV5BMl5BanBnXkFtZTcwNDAxMDgxNw@@._V1_.jpg
tt10915286,Movie,Tell Me Who I Am,Ed Perkins, ,United Kingdom,"October 18, 2019",2019,TV-MA,86 min,Documentaries,"In this documentary, Alex trusts his twin, Marcus, to tell him about his past after he loses his memory. But Marcus is hiding a dark family secret.",https://m.media-amazon.com/images/M/MV5BMTgzZTZjZjMtM2VkMC00M2I1LWE4ZjYtZDRjMzc3NzJkODk1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt5865326,Movie,The Laundromat,Steven Soderbergh,"Meryl Streep, Gary Oldman, Antonio Banderas, Sharon Stone, James Cromwell, Jeffrey Wright, Melissa Rauch, Jeff Michalski, Jane Morris, Robert Patrick, David Schwimmer",United States,"October 18, 2019",2019,R,96 min,"Comedies, Dramas","When a widow gets swindled out of insurance money, her search for answers leads to two cunning lawyers in Panama who hide cash for the superrich.",https://m.media-amazon.com/images/M/MV5BNGRhZGFhMzktMDAyMi00NWQwLWEzNjUtODM0ZGMyYjJiMDBmXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt8631800,Movie,Up North,Tope Oshin,"Banky Wellington, Rahama Sadau, Kanayo O. Kanayo, Ibrahim Suleiman, Michelle Dede, Adesua Etomi, Hilda Dokubo, Akin Lewis",Nigeria,"October 18, 2019",2018,TV-14,99 min,"Dramas, International Movies",A pampered heir must complete a year of service work to inherit his dad's assets but unearths new goals when he's placed in an unfamiliar region.,https://m.media-amazon.com/images/M/MV5BMTliYzhhMWItM2U5YS00MDNlLWIzMTItMDFlZjEzMjEyNGJmXkEyXkFqcGdeQXVyODk1MTM1NjI@._V1_.jpg
tt11066130,Movie,Upstarts,Udai Singh Pawar,"Priyanshu Painyuli, Chandrachoor Rai, Shadab Kamal, Rajeev Siddhartha, Sheetal Thakur, Ninad Kamat, Swati Semwal, Eijaz Khan",India,"October 18, 2019",2019,TV-14,112 min,"Comedies, Dramas, International Movies","Hoping to do good while making millions, three college graduates create a startup. But as business begins to flourish, their own bond starts to fray.",https://m.media-amazon.com/images/M/MV5BYzAyYmFkMzMtZmY0MS00M2EwLWEzMDMtNTVlM2QzMWYwOTA5XkEyXkFqcGdeQXVyMTA5MTA1NDQ2._V1_.jpg
tt7127652,Movie,Verses of Love 2,Guntur Soeharjanto,"Fedi Nuril, Tatjana Saphira, Dewi Sandra, Chelsea Islan, Nur Fazura, Pandji Pragiwaksono, Arie Untung, Bront Palarae, Dewi Irawan",Indonesia,"October 18, 2019",2017,TV-14,127 min,"Dramas, Faith & Spirituality, International Movies","Now a lecturer in Edinburgh, Fahri tries to begin a new chapter as the love of his life, Aisha, volunteers in the Gaza Strip. Have they moved on?",https://m.media-amazon.com/images/M/MV5BZTRhYTExNjEtY2MzYy00NzliLTg1NTktZmM3MDdkYjg1ZTNiXkEyXkFqcGdeQXVyMTAwMTg5NjAy._V1_.jpg
tt9671828,Movie,Ghosts of Sugar Land,Bassam Tariq, ,United States,"October 16, 2019",2019,TV-MA,22 min,Documentaries,"Shocked when their friend embraces extremism, a group of Muslim Americans in Texas recount their time with him and theories about his fate.",https://m.media-amazon.com/images/M/MV5BNTgxN2E0NjMtYTEyOC00NTZlLWFlMTYtYWJiMTIxMTk2MDU1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
tt11131032,Movie,League of Legends Origins,Leslie Iwerks, ,United States,"October 16, 2019",2019,TV-MA,78 min,Documentaries,"Fans, experts and creators of the ""League of Legends"" detail the game’s rise from free demo to global esports titan.",https://m.media-amazon.com/images/M/MV5BYzg1NTQ2NjItYWJiMS00Zjg0LWEwNDAtNjc0MWRjMTY2Y2QzXkEyXkFqcGdeQXVyMjY2OTU0MTg@._V1_.jpg
tt10927068,Movie,Park Na-rae: Glamour Warning,Kim Joo-hyung,Park Na-rae,South Korea,"October 16, 2019",2019,TV-MA,63 min,Stand-Up Comedy,"Korea’s beloved comedian and favorite big sister figure talks sex, relationships and celebrity life. And she’s sassier and dirtier than ever before.",https://m.media-amazon.com/images/M/MV5BMDdkODkwNWEtMWQ0MC00NDMxLTljYjAtYzY2ZjJiNGZkMDNlXkEyXkFqcGdeQXVyNjgwNTA5ODI@._V1_.jpg
tt2752772,Movie,Sinister 2,Ciarán Foy,"Shannyn Sossamon, John Beasley, James Ransone, Tate Ellington, Robert Daniel Sloan, Dartanian Sloan, Lucas Jade Zumann, Lea Coco","United States, United Kingdom","October 16, 2019",2015,R,97 min,Horror Movies,"A single mother and her twin sons move into a rural house, unaware of its history of being inhabited by an evil spirit that preys upon young children.",https://m.media-amazon.com/images/M/MV5BMjM3MTQ5NjA0OV5BMl5BanBnXkFtZTgwMzg2OTYyNTE@._V1_.jpg
tt7939768,Movie,The Game Changers,Louie Psihoyos,"Arnold Schwarzenegger, Lewis Hamilton, James Wilks, Patrik Baboumian, Scott Jurek, Nimai Delgado, Morgan Mitchell, Rip Esselstyn, Dotsie Bausch, Damien Mander, Michael Thomas, Dr. Dean Ornish, David Goldman",United States,"October 16, 2019",2018,TV-MA,86 min,"Documentaries, Sports Movies","Special Forces trainer James Wilks asks elite athletes to compare the merits of meat, protein and plants for building strength. Spoiler: plants win.",https://m.media-amazon.com/images/M/MV5BOGM4MTg3Y2MtOWZiMi00YTYzLTkyZjctNjM5ZmUzYWZkMjE3XkEyXkFqcGdeQXVyMTU5OTc2NTk@._V1_.jpg
tt0479074,Movie,"Martin Matte: La vie, la mort...eh la la..!",Jean-François Blais,Martin Matte,Canada,"October 14, 2019",2019,TV-14,62 min,Stand-Up Comedy,"Quebecois comedy star Martin Matte serves up embarrassing personal stories, a solution for social media trolls and more in this unpredictable special.",https://m.media-amazon.com/images/M/MV5BMTEwOTA3NjA0NDNeQTJeQWpwZ15BbWU4MDM5Njk5MDMx._V1_.jpg
tt10958282,Movie,Street Flow,"Leïla Sy, Kery James","Kery James, Jammeh Diangana, Chloé Jouannet, Bakary Diombera",France,"October 13, 2019",2019,TV-MA,96 min,"Dramas, International Movies","Three brothers – a gangster, a scholar and an impressionable teen – learn hard lessons in the gritty suburbs while searching for the means to survive.",https://m.media-amazon.com/images/M/MV5BYTljODZkZTItNTU1OS00NmZkLThlNzMtMDhiMjI0M2Y1ZTk1XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_.jpg
tt6313158,Movie,Bygones Be Bygones,Hakan Algül,"Ata Demirer, Tuvana Türkay, Ülkü Duru, Salih Kalyon, Renan Bilek, Seda Güven, Toprak Sergen, Ali Yoğurtçuoğlu, Bedir Bedir, Gümeç Alpay Aslan",Turkey,"October 11, 2019",2017,TV-MA,104 min,"Comedies, International Movies, Romantic Movies",A mother's plan to find her bachelor son a match derails when a new prospect turns up and sinister schemes unfold.,https://m.media-amazon.com/images/M/MV5BZTg2Y2M5NGYtNmQxOS00ZDQxLTliMGUtOTU5YjJjYjhmYzZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt9243946,Movie,El Camino: A Breaking Bad Movie,Vince Gilligan,Aaron Paul,United States,"October 11, 2019",2019,TV-MA,123 min,"Dramas, Thrillers","Fugitive Jesse Pinkman attempts to outrun his past. Written and directed by ""Breaking Bad"" creator Vince Gilligan, starring Aaron Paul.",https://m.media-amazon.com/images/M/MV5BNjk4MzVlM2UtZGM0ZC00M2M1LThkMWEtZjUyN2U2ZTc0NmM5XkEyXkFqcGdeQXVyOTAzMTc2MjA@._V1_.jpg
tt4332232,Movie,Fractured,Brad Anderson,"Sam Worthington, Lily Rabe, Stephen Tobolowsky, Adjoa Andoh, Lucy Capri, Lauren Cochrane, Shane Dean",United States,"October 11, 2019",2019,TV-MA,100 min,Thrillers,"After his wife and injured daughter disappear from an ER, a man conducts a panicked search and becomes convinced the hospital is hiding something.",https://m.media-amazon.com/images/M/MV5BNGQ2ZmI5OGEtNDNkOS00NGE4LTk1NzItMTcyZjRiMGE1ZGVhXkEyXkFqcGdeQXVyODk1MTI2MDk@._V1_.jpg
tt10410186,Movie,The Bling Lagosians,Bolanle Austen-Peters,"Gbenga Titiloye, Elvina Ibru, Sharon Ooja, Osas Ighodaro Ajibade, Monalisa Chinda, Toyin Abraham, Bisola Aiyeola, Oladele Ogunlana, Jimmy Odukoya, Alex Ekubo",Nigeria,"October 11, 2019",2019,TV-14,99 min,"Dramas, International Movies","With a matriarch bent on having a lavish 51st birthday party, her family's debt is on the verge of exposure, threatening their business – and legacy.",https://m.media-amazon.com/images/M/MV5BNjliOGY2ODQtNDg0NC00NzdkLWJiZGUtOWExOGQ4NmZhYjIwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt10589914,Movie,The Forest of Love,Sion Sono,"Kippei Shiina, Shinnosuke Mitsushima, Kyooko Hinami, Eri Kamataki, Young Dais, Natsuki Kawamura, Yuzuka Nakaya, Dai Hasegawa, Chiho Fujii, Sei Matobu, Denden",Japan,"October 11, 2019",2019,TV-MA,151 min,"Dramas, International Movies, Thrillers",A con man and a would-be filmmaking crew force themselves into the lives of two grief-scarred young women. But nothing is as it seems.,https://m.media-amazon.com/images/M/MV5BZDk4Yjc1YjktMzBhMS00OTQ2LThjMTMtMTM3ZjhmNjE0Mzg0XkEyXkFqcGdeQXVyNjU5NTI3NjU@._V1_.jpg
tt4008566,Movie,The Influence,Dennis Rovira van Boekholt,"Manuela Vellés, Maggie Civantos, Alain Hernández, Claudia Placer, Daniela Rubio, Emma Suárez, Ramón Esquinas, Felipe García Vélez, Mariana Cordero","Spain, France","October 11, 2019",2019,TV-MA,102 min,"Horror Movies, International Movies","Back in her childhood home to help her sister care for their comatose mother, Alicia must face a dark force from her past that now threatens her child.",https://m.media-amazon.com/images/M/MV5BYTBjZjZkZGQtMzFkYy00NjYwLWEwYzktZjMzYWZiYzg4Y2FmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
,Movie,GEN HOSHINO STADIUM TOUR “POP VIRUS”,Naoto Amazutsumi,Gen Hoshino, ,"October 10, 2019",2019,TV-14,154 min,"International Movies, Music & Musicals",Singer-songwriter Gen Hoshino takes the stage at the sold out Tokyo Dome in his highly anticipated 2019 Pop Virus dome tour.,
tt4126476,Movie,After,Jenny Gage,"Josephine Langford, Hero Fiennes Tiffin, Selma Blair, Inanna Sarkis, Shane Paul McGhie, Pia Mia, Khadijha Red Thunder, Dylan Arnold, Samuel Larsen, Jennifer Beals, Peter Gallagher",United States,"October 9, 2019",2019,PG-13,106 min,"Dramas, Romantic Movies","Wholesome college freshman Tessa Young thinks she knows what she wants out of life, until she crosses paths with complicated bad boy Hardin Scott.",https://m.media-amazon.com/images/M/MV5BOGUwMjk3YzktNDI0Yy00MzFiLWFjNmEtYTA2ODVjMzNhODhjXkEyXkFqcGdeQXVyOTQ1MDI4MzY@._V1_.jpg
tt9086910,Movie,Home Is Where the Killer Is,Kaila York,"Stacy Haiduk, Kelly Kruger, Christopher Sean, Anne Leighton, Beth Littleford, John-Paul Lavoisier, Kristoff St. John, Pallavi Sastry",United States,"October 9, 2019",2019,TV-14,87 min,"Dramas, Thrillers","Recovering from cancer, a young woman thinks she’s found a friend when she rents a room from a caring ex-doctor. But empathy soon becomes obsession.",https://m.media-amazon.com/images/M/MV5BMDAxNzFlYjMtYzQ4ZS00MjhjLTkzYWMtMTgyYzQ0YjQxMzk0XkEyXkFqcGdeQXVyMTYyNTgyMjc@._V1_.jpg
tt10977680,Movie,Deon Cole: Cole Hearted,Ryan Polito,Deon Cole,United States,"October 8, 2019",2019,TV-MA,70 min,Stand-Up Comedy,"Embracing his belief that comedy is the last raw form of expression, Deon Cole explains the right time to thank Jesus and the wrong time to say ""welp.""",https://m.media-amazon.com/images/M/MV5BNGRmYzdkZjktMWYyYy00MWI5LThjMGEtMWRkZjhkMDJjZTRiXkEyXkFqcGdeQXVyNjEzOTA5MjY@._V1_.jpg
tt10945060,Movie,The Spooky Tale of Captain Underpants Hack-a-ween, ,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Clancy Brown, Jorge Diaz, Peter Hastings, Evan Kishiyama, David Koechner, Erica Luttrell, Patty Mattson, Brennan Murray, Kevin Michael Richardson, Mindy Sterling, Stephen Tobolowsky, Kari Wahlgren",United States,"October 8, 2019",2019,TV-Y7,46 min,"Children & Family Movies, Comedies","When Melvin tries to cancel Halloween, clever best friends Harold and George create their own spooky holiday – and it's a huge success!",https://m.media-amazon.com/images/M/MV5BZThhYzQ1NDItYmQ3Ni00ZTI2LWJjMWEtMWMwMGQyNzA1MjE4XkEyXkFqcGdeQXVyMTE4OTc0Njc5._V1_.jpg
tt0841175,Movie,Love for Sale,Andibachtiar Yusuf,"Gading Marten, Della Dartyan, Rukman Rosadi, Albert Halim, Verdi Solaiman, Adriano Qalbi, Sabrina Rochelle Kalangie, Rizky Mocil",Indonesia,"October 6, 2019",2018,TV-14,101 min,"Dramas, International Movies, Romantic Movies","Richard accepts a bet that he can't find a companion to a friend's wedding, not knowing the dating app he's using includes a 45-day contract.",https://m.media-amazon.com/images/M/MV5BMTg2NzExOTQtZmY4Yi00N2UwLTk3YWMtOTdhY2FlNzMwMmIyXkEyXkFqcGdeQXVyNTM4ODUwODg@._V1_.jpg
tt6514218,Movie,Noblemen,Vandana Kataria,"Ali Haji, Kunal Kapoor, Muskkaan Jaferi, Hardik Thakkar, Ali Mir, Shaan Grover, M.K. Raina, Ivan Rodrigues",India,"October 5, 2019",2019,TV-MA,109 min,"Dramas, Independent Movies, International Movies","When he lands the lead in his Christian school's production of ""The Merchant of Venice,"" a secretly gay student is bullied by wealthy upperclassmen.",https://m.media-amazon.com/images/M/MV5BZGRmY2ZiNzktNmVhNi00MTU5LWI3ZDEtOWZiM2I1ZTM1YWRjXkEyXkFqcGdeQXVyNzI0NzQyNTk@._V1_.jpg
tt5203824,Movie,A Plastic Ocean, ,Tanya Streeter,"United Kingdom, Hong Kong","October 4, 2019",2016,TV-14,100 min,Documentaries,"When he discovers the world's oceans brimming with plastic waste, a documentary filmmaker investigates the pollution's environmental impacts.",https://m.media-amazon.com/images/M/MV5BMTk5MTU0MTA2OF5BMl5BanBnXkFtZTgwMzQ3MjQ5MDI@._V1_.jpg
tt10320050,Movie,Brother in Love,Onur Bilgetay,"Cem Gelinoğlu, Melis Babadag, Ege Kökenli, Müfit Kayacan, Lale Başar, Ali Erkazan, Özlem Çakar, Selen Domaç, Ferdi Sancar, Güven Hokna",Turkey,"October 4, 2019",2019,TV-MA,110 min,"Comedies, International Movies, Romantic Movies","A robbery leaves a proprietor penniless before his wedding, but becoming a son-in-law to a second family might be the financial solution he needs.",https://m.media-amazon.com/images/M/MV5BOTM4ZjRhMTMtY2ZiMy00Y2IxLTk5ZTMtOTA2NDZlYWY2ZmY2XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_.jpg
tt4687108,Movie,In the Tall Grass,Vincenzo Natali,"Patrick Wilson, Laysla De Oliveira, Avery Whitted, Harrison Gilbertson, Rachel Wilson, Will Buie Jr.","Canada, United States","October 4, 2019",2019,TV-MA,102 min,"Horror Movies, Thrillers","After hearing a boy's cry for help, a pregnant woman and her brother wade into a vast field of grass, only to discover there may be no way out.",https://m.media-amazon.com/images/M/MV5BMmZjNzkyOGEtYzkyYy00MTllLWExOGMtMzk3MDNiMjNmZjcwXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_.jpg
tt9533342,Movie,Kids on the Block,Tugçe Soysop,"Selim Bayraktar, Berat Efe Parlar, Esat Polat Güler, Eda Döğer, Dora Dalgıç, Taha Sönmezisik, Zeynep Ilgin Çelik, Arda Taşarcan, Alperen Efe Esmer, İlknur Külahlıoglu, İkra Külahlıoğlu",Turkey,"October 4, 2019",2019,TV-PG,102 min,"Children & Family Movies, Comedies","When their fun in the park is threatened by a neighborhood nagger, a group of friends declares war to play freely on their turf.",https://m.media-amazon.com/images/M/MV5BZGQxMzYyYWItOGY0ZC00MWU5LTg1MzctYTYxMTA4YWY1YzUxXkEyXkFqcGdeQXVyOTQyODkxNzU@._V1_.jpg
tt10927576,Movie,Super Monsters: Vida's First Halloween,"Jacob Joice, Steve Ball","Gigi Saul Guerrero, Elyse Maloway, Vincent Tong, Erin Mathews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Ian James Corlett, Britt McKillip, Kathleen Barr",United States,"October 4, 2019",2019,TV-Y,24 min,Children & Family Movies,"The Super Monsters share their Halloween traditions with Vida, then get invited to a Día de los Muertos party in the Howlers' backyard.",https://m.media-amazon.com/images/M/MV5BZTdhYTk2ZDktZWQ1Ni00ZmNiLWI1MDgtNWI5OTE2MjE1NGQ3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt6736198,Movie,Ready to Mingle,Luis Javier Henaine,"Cassandra Ciangherotti, Gabriela de la Garza, Irán Castillo, Sophie Alexander-Katz, Flor Eduarda Gurrola, Mariana Cabrera, Juan Pablo Medina, Pablo Cruz Guerrero, Diana Bovio, Andrés Almeida",Mexico,"October 2, 2019",2019,TV-MA,98 min,"Comedies, International Movies, Romantic Movies","After the man she thought she'd marry breaks up with her, Ana joins a class for single women who are in search of a husband.",https://m.media-amazon.com/images/M/MV5BZjU3YzUzZjItNDAwYy00NTAyLWJmMGUtZjExNDNmYzE0MzhjXkEyXkFqcGdeQXVyMjM0MDgwMA@@._V1_.jpg
tt7904606,Movie,Salam - The First ****** Nobel Laureate,Anand Kamalakar, ,United States,"October 2, 2019",2018,TV-PG,76 min,Documentaries,"Shunned by his country due to religion, Abdus Salam strives for an achievement that would define modern physics and redefine his place back home.",https://m.media-amazon.com/images/M/MV5BMDViMTljZGEtYjJmNi00NmYzLTkwNmMtOWVjN2FmZWZjZTY1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt5730690,Movie,First Kiss,Roy Poortmans,"Vajèn van den Bosch, Buddy Vedder, Leontine Borsato, Caroline de Bruijn, Stijn Fransen, Marije Zuurveld",Netherlands,"October 1, 2019",2018,TV-14,90 min,"Dramas, International Movies, Romantic Movies",A starry-eyed employee of a hot cosmetics company hires a dreamy photographer who is secretly indebted to a major rival – her sketchy aunt.,https://m.media-amazon.com/images/M/MV5BMTUzMDgzNzMzNl5BMl5BanBnXkFtZTgwMTU5MDI3NTM@._V1_.jpg
tt11714334,Movie,Limitless,Vrinda Samartha, ,India,"October 1, 2019",2017,TV-PG,59 min,"Documentaries, International Movies, Sports Movies",This documentary follows eight women in India who struggle with self-confidence and society's expectations but rediscover themselves through running.,https://m.media-amazon.com/images/M/MV5BOWY2NjRhNDAtNzk1Ny00MWQ5LTg1ZDctYmU4Yjc0MTdjOGVlXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg
tt10051854,Movie,Little Baby Bum: Go Buster, , , ,"October 1, 2019",2019,TV-Y,58 min,Children & Family Movies,This compilation for preschoolers features a peppy young bus and his first life experiences where bumps in the road won't stop him from a fun ride.,https://m.media-amazon.com/images/M/MV5BYjA0ZGVmOGItZjFlMi00NDI5LTg2N2QtM2E3YjM5MzcwZTBiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg
tt10952752,Movie,Nikki Glaser: Bangin’,Nicholaus Goossen,Nikki Glaser,United States,"October 1, 2019",2019,TV-MA,64 min,Stand-Up Comedy,"Nikki Glaser bares all in a blistering stand-up special about sex, sobriety and getting over her own insecurities. And she won't spare you the details.",https://m.media-amazon.com/images/M/MV5BZWU1MmFhYTMtOWY4Yy00MzBkLTgwNTMtZjUwN2I5ZTljMjAyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg
