id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,poster
tt11656686,Movie,ReWilding Kernwood,"Jean Aspen, Tom Irons","Jean Aspen, Tom Irons, Laurie Schacht",,,2020,13+,87 min,Documentary,"For three decades, Jean Aspen and Tom Irons called Alaska's remote Brooks Range home. Choosing to live lightly with the land, their family built a log cabin and explored the valley on foot. Now elders, the couple decide to close the circle and erase their footprints. In their third documentary, they dismantle their home and carefully restore the site to intact wilderness.",https://m.media-amazon.com/images/M/MV5BZWE1NmMyMjQtZDRkMS00ZWI0LTkwYjMtODQwYjRhYjkyZjA0XkEyXkFqcGdeQXVyNjYzNzMyNjI@._V1_.jpg
tt7060344,Movie,Ratsasan,Ram Kumar,"Vishnu Vishal, Amala Paul, Kaali Venkat, Munishkanth, Abhirami",,,2018,13+,146 min,"Action, Suspense",A sub-inspector sets out in pursuit of a mysterious serial killer who targets teen school girls and murders them brutally.,https://m.media-amazon.com/images/M/MV5BMjU2NzIzMjYtMGE2ZS00YzgzLWE5MzgtZTFiYTlmOWNlYmJkXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_.jpg
tt13564386,Movie,Pinkfong! Baby Shark in Summer Time,Pinkfong,,,,2021,G,27 min,"Animation, Kids","Summer time, doo doo doo doo doo doo. Cooling off, doo doo doo doo doo doo! Enjoy a relaxing summer in the sea with Baby Shark!",https://m.media-amazon.com/images/M/MV5BOTYzMDQ0MzQtNTRjNC00ZWI4LWI5MDUtY2E3NzFmZGYzMTQwXkEyXkFqcGdeQXVyMTMxNDYwNzgz._V1_.jpg
tt0187351,Movie,Nigahen,Harmesh Malhotra,"Sridevi, Sunny Deol, Rishi Kapoor, Anupam Kher, Pran, Gulshan Grover, Aruna Irani, Jagdeep, Amrish Puri",,,1989,13+,138 min,"Drama, Romance, Science Fiction","A snake charmer is in search of a priceless diamond which will bestow him with immense power. However, he discovers that his only hope of locating the diamond is Rajiv and Rajni's daughter Neelam.",https://m.media-amazon.com/images/M/MV5BZDM4MTIzNGUtMThmMy00NzEzLTkxNTItMzBmMzA5ODczZDVmXkEyXkFqcGdeQXVyMTI4MTk2NzMz._V1_.jpg
tt5887650,Movie,Nazi Undead,Steven Spiel,"Georgia Chara, Leigh Scully, Andy McPhee",,,2019,18+,78 min,Horror,"A holiday in Germany turns into a nightmare when a couple discover that their lodgings are haunted by the ghost of a Nazi officer convicted of murdering his family. Trapped by this terror, they must escape the house or suffer the same fate.",https://m.media-amazon.com/images/M/MV5BYjc3NmU0YTYtMzM2YS00NTBmLTg5ZGUtODYyNzJiMjgzYzJkXkEyXkFqcGdeQXVyNDY1MzI3NTU@._V1_.jpg
tt6264782,Movie,Mixed Up,Nishi Chawla,"Rohini Bir, Jean Berard, Lucy Bond, Bethany Rishell, Sanjay Kumar, Uday Krishna, Max Johnson, Bryan Brougham, NISHI CHAWLA",,,2020,16+,106 min,Action,"Mixed Up, examines causal factors that make up romantic interracial relationships. The story reveals the deep hostility of a white American Professor's wife to their two daughters' boyfriends, one a Hindu Indian medical doctor and the other, an Iranian.",https://m.media-amazon.com/images/M/MV5BMjI4MDM0OTQ4MF5BMl5BanBnXkFtZTgwMTkyNzQ3MDI@._V1_.jpg
tt2884018,Movie,Macbeth,Kit Monkman,"Mark Rowley, Al Weaver, Wunmi Mosaku, Charlie Hamblett",,,2020,16+,121 min,Drama,"Adventurous new adaption. A compelling tale of unchecked ambition, soured friendship, lost intimacy and the descent into nihilism. A brand new re-telling of the classic Shakespeare novel, Macbeth.",https://m.media-amazon.com/images/M/MV5BNzgyNDczMjU4NV5BMl5BanBnXkFtZTgwMTUwMDI3NjE@._V1_.jpg
tt15001152,Movie,Little Baby Bum - ABC Song and More Kids Songs,Cannis Holder,,,,2020,ALL,36 min,Kids,"Little Baby Bum is a fun, educational children's nursery rhyme channel watched globally by kids. Learn colors, shapes, numbers, the alphabet, and more! Sing along to some of the classic nursery rhymes like Wheels on The Bus, Twinkle Twinkle Little Star, and Five Little Ducks, and more! We also have original songs or watch these educational cartoons that your kids will surely enjoy!",https://m.media-amazon.com/images/M/MV5BMTEwY2E1ZDAtMmMzZS00ZTVhLTliN2ItYjFhM2YzNzA2NzlkXkEyXkFqcGdeQXVyNDkwMzY5NjQ@._V1_.jpg
tt12476448,Movie,Kittie: Live at the London Music Hall,Rob McCallum,"Morgan Lander, Mercedes Lander, Tara McLeod, Ivy Vujic, Jeff Phillips, Fallon Bowman, Jennifer Arroyo, Tanya Candle",,,2020,18+,81 min,"Documentary, Special Interest","Witness heavy metal history as Kittie takes the stage for the first time since 2013. Featuring line-ups from multiple eras, this 20th anniversary reunion show served as the after party for their all-encompassing career-spanning documentary, ""Kittie: Origins/Evolutions."" Expect unforgettable heavy, fast and aggressive metal from a once-in-a-lifetime performance twenty years in the making.",https://m.media-amazon.com/images/M/MV5BMjdlNGJkNzUtMjI5My00OGYyLTgyYzYtODg5ZDViOTM4YWVmXkEyXkFqcGdeQXVyMTk2MTA0MTE@._V1_.jpg
tt12518484,Movie,Jurassic Dinosaur playtime! T-Rex Ranch,Aaron Michael,"LB, Aaron Michael",,,2019,ALL,12 min,Kids,"T-Rex Ranch brings you another awesome fun-packed collection of Jurassic dinosaur videos ! Watch your favorite park rangers get into all sorts of wonderful adventures, coming across lots of scary dinosaurs, awesome toys and much more!",https://m.media-amazon.com/images/M/MV5BM2Q2OGYyNGMtYTUwNS00YmViLWJjNjEtNmQ4Mzk2MTJjYWM2XkEyXkFqcGdeQXVyMTAwMTYyNjE0._V1_.jpg
tt13458708,Movie,Joyful Praise,Maurice Jones,"Chandra Smartt Spicer, Christopher A. Greer, Shanta Renee Smith, Arthur Richardson, Kaschmeire Rich, Tina Pittman, Jennifer Davis, Rahsaan Edwards, Maurice Eleby Jones Jr., CHARLES PALMER, Maria L. Parrish",,,2020,13+,52 min,"Comedy, Drama, Special Interest","This is a story about two neighbors, Miss Thomas and Mr. Tate. They just can't seem to get along with one another. The both of them share mutual friends and it makes it impossible for them not to see each other. Through their friends, the two become one and have a challenging time doing so. This film is for the entire family to enjoy. Filled with laughter, love and romance. A must see film.",https://m.media-amazon.com/images/M/MV5BZjM1NzdkMzktMjJhMi00OTY2LWIxZDUtZTFiNTAwYzcwZjNlXkEyXkFqcGdeQXVyMTAyNjg5NDc5._V1_.jpg
tt8406660,Movie,Inmate Zero,Russell Owen,"Philip McGinley, Stacey Lynn Crowe, Christopher Dunne",,,2020,18+,107 min,"Horror, Suspense","When medical trails are pushed to their limits, the most extreme tests end up in a prison for some of the world's most violent criminals. The entire island then becomes a terrifying, disease riddled maze for desperate survivors.",https://m.media-amazon.com/images/M/MV5BMGRmOTY4YTAtN2FiZC00NDU5LWI1NDYtNTlhNjU5ZTg1MWQ4XkEyXkFqcGdeQXVyMTAzMDM4MjM0._V1_.jpg
,Movie,False Paradise (Feature Length),Niyi Towolawi,,,,2021,16+,94 min,Drama,"A feature length version of the gritty web series. Darren, a reformed criminal and single father battling child custody, is pulled back to the streets after a robbery hits too close to home.",
tt9098562,Movie,Elyse,Stella Hopkins,"Anthony Hopkins, Lisa Pepper, Aaron Tucker, Tara Arroyave, Fran Tucker",,,2020,16+,95 min,Drama,"Memory and hallucination intertwine to expose a history of trauma, revealing Elyse is Catatonic and institutionalized in a State Hospital. It's the care from Dr. Lewis and the unconditional love from her nurse, David, that promise recovery.",https://m.media-amazon.com/images/M/MV5BMzI3ODcxYzktZGUzMi00MjQyLWI5M2QtNWZkNDUxN2QzNGVhXkEyXkFqcGdeQXVyMTA2MDIzMDE5._V1_.jpg
tt8342232,Movie,DIVOS!,Ryan P. Bartley,"Matt Steele, Timothy Brundidge, Nicole Sullivan, Jayson Bernard, Jason Stuart, Marissa Jaret Winokur, Jake Busey",,,2020,13+,99 min,"Arthouse, Comedy, Drama","Ricky Redmond is a teen acting legend – at least in his own mind (and his mother's, of course). He's confident that he's a shoe-in for the leading role his senior year. That is, until Josh Kelly, the school's star baseball player, surprises everyone and auditions. The claws come out as a vicious battle for the spotlight ensues.",https://m.media-amazon.com/images/M/MV5BNjBlZmM0MTMtMmZlOC00NjA4LWFhMjAtNzMzYmQ1NjY1M2RmXkEyXkFqcGdeQXVyMzU4NTM4MjE@._V1_.jpg
tt0240793,Movie,Dark Prince: The True Story of Dracula,Joe Chappelle,"Rudolf Martin, Jane March, Christopher Brand, Peter Weller, Roger Daltrey",,,2000,R,92 min,"Horror, Suspense","In hopes of avenging his father's death, Vlad Dracula raises an army and sets a bloody revolution ablaze that hastily sweeps throughout the land. As war rages on, he becomes all the more murderous and sadistic, growing particularly fond of impaling his victims. In response, the Church spreads rumors about him, saying that he, apart from being a cold-blooded killer, is a blood-sucking vampire.",https://m.media-amazon.com/images/M/MV5BMTUyMDk0MDkyNV5BMl5BanBnXkFtZTcwMDc3MzAyMQ@@._V1_.jpg
tt11107978,Movie,Brightheart: Let Your Light Shine,Deng Weifeng,"Carrie Jo Crosby, Daisy Hamilton, Justine Huxley",,,2021,G,84 min,"Animation, Kids, Science Fiction","Brightheart the firefly is the hero of her village. A spaceship crash lands near Brighheart's community, and she is introduced to Aurora the robot. The two face off for glory of the village. Meanwhile, the lackeys of King Cyrus start to steal food from the village. As Brightheart starts to feel more distant from her community she is lured to the side of King Cyrus.",https://m.media-amazon.com/images/M/MV5BOWVlYTIzNzUtNWJmYi00YTEzLWJhZTQtZDkzOWUxMTkxNWVmXkEyXkFqcGdeQXVyMTE5MTkxMDI2._V1_.jpg
tt6032704,Movie,Apparition,Waymon Boone,"Annalisa Cochrane, Mena Suvari, Kevin Pollak",,,2019,18+,83 min,Horror,"A group of young people, guided by an app that connects living with the dead, find themselves at an abandoned castle. A place with a horrific history tied to each of them, for reasons they'll soon discover.",https://m.media-amazon.com/images/M/MV5BZjQ3NWEwMjAtNTVmMS00MmNkLWJiNWUtMTQ1YjY2NmM2OWYxXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt0813996,Movie,Alag - He Is Different - He Is Alone,Ashu Trikha Jim Mulligan,"Akshay Kapoor, Dia Mirza, Yatin Karyekar, Jayant Kripalani, Mukesh Tiwari, Sharat Saxena, Beena Banerjee, Tom Alter, Rana Jung Bahadur, Somesh Agarwal, Avtar Gill, Tej Sapru",,,2006,13+,117 min,Drama,An odd orphan boy is forced to use his secret super powers when his new classmates bully him. A scientist abducts him to use the boy's powers for his own evil gains.,https://m.media-amazon.com/images/M/MV5BYWJhNGYxOWYtODM4MC00NzI0LTg0OTQtNWM0MjQ4OTQ4YjNkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg
tt4272776,Movie,A Million Hits,Janet Harvey,"Tess Cline, Monica Perez, Kate St. Clair, Alyona Real, David Roland Strong, Fran Williams",,,2021,16+,71 min,"Action, Drama","When a clique of teen girls begin bullying other girls to get attention on the internet, it's up to Jess to stand up to their bullying - or become a victim herself.",https://m.media-amazon.com/images/M/MV5BNDZlMDk5MzMtNGZhZi00ZGY4LWFhZDctZDVkMTE4OTliYzk0XkEyXkFqcGdeQXVyMTg0MTI3Mg@@._V1_.jpg
tt5742374,Movie,You Were Never Really Here,Lynne Ramsay,"Joaquin Phoenix, Ekaterina Samsonov",,,2018,R,90 min,"Drama, Suspense","A traumatized veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",https://m.media-amazon.com/images/M/MV5BMDkwOTE0ZjMtZmRiYS00M2M3LWE3MzUtNzNmNmExNTNmNjg5XkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_.jpg
tt14468512,Movie,Yakov Smirnoff: What A Country!,Yakov Smirnoff,Yakov Smirnoff,,,1994,13+,46 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Yakov Smirnoff delivers some of his best material in this hilarious stand-up comedy special. Audiences have been enjoying his unique brand of comedy for over 25 years, and you'll see why in this side-splitting special!",https://m.media-amazon.com/images/M/MV5BYzgxMGE4OWItMDkzYy00OTJlLTkyYWEtZjNlNTQ3MmRlNWRhXkEyXkFqcGdeQXVyMTEyOTg3NTYw._V1_.jpg
tt14468574,Movie,Yakov Smirnoff: Just Off The Boat,Yakov Smirnoff,Yakov Smirnoff,,,1994,16+,49 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Part of the charm of Yakov Smirnoff's comedy lies in his inspiring and humbling story. From fleeing from the USSR to his newfound life as an American citizen, you'll love hearing his hilarious and heartwarming stories in this special.",https://m.media-amazon.com/images/M/MV5BNGQ1MmRmMGMtNTA1OC00YzAzLTk5ZWEtYThmN2EzZDY4ZmQ2XkEyXkFqcGdeQXVyMTEyOTg3NTYw._V1_.jpg
tt5354588,Movie,Tom Clancy's The Division: Agent Origins (4K UHD),"Adrian Picardi, Devin Graham","Matt Lynch, Sasha Andreev, Amanda Day, Danny Mason",,,2016,18+,32 min,"Action, Adventure, Drama","New York City teeters on the brink of collapse after being devastated by a pandemic. Four newly activated agents of a secret organization called The Division must leave their old lives behind to prevent the fall of civilization. Tom Clancy's The Division™: Agent Origins, inspired by the groundbreaking video game by Ubisoft®.",https://m.media-amazon.com/images/M/MV5BNjk3MzE1NzIyOF5BMl5BanBnXkFtZTgwNTEwMDc3NzE@._V1_.jpg
tt7149730,Movie,The Silencing,Robin Pront,"Nikolaj Coster-Waldau, Annabelle Wallis, Hero Fiennes Tiffin, Zahn McClarnon, Melanie Scrofano",,,2020,R,95 min,Suspense,A reformed hunter (Nikolaj Coster-Waldau) and a sheriff (Annabelle Wallis) are caught in a deadly game of cat and mouse when they set out to track a killer who may have kidnapped the hunter's daughter five years ago.,https://m.media-amazon.com/images/M/MV5BNTQ3YjBiMWQtMThhZi00MjJjLWI4NGQtZDI0NzNmY2VhYWJiXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt7945440,Movie,The Lie,Veena Sud,"Joey King, Peter Sarsgaard, Mireille Enos",United States,,2020,16+,95 min,"Drama, Horror, Suspense","When their teenaged daughter confesses to impulsively killing her best friend, two desperate parents cover up the horrific crime with a web of lies and deception.",https://m.media-amazon.com/images/M/MV5BZGMzMmRjYjItNzBlOC00NGQ5LWJlYmMtZmMxOGVlYTNjN2NjXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_.jpg
tt9827834,Movie,Sylvie's Love,Eugene Ashe,"Tessa Thompson, Nnamdi Asomugha, Eva Longoria, Aja Naomi King",United States,,2020,13+,116 min,"Drama, Romance","When a young woman meets an aspiring saxophonist in her father’s record shop in 1950s Harlem, their love ignites a sweeping romance that transcends changing times, geography, and professional success.",https://m.media-amazon.com/images/M/MV5BNTI2ODkyODEtM2EzNy00OWE1LWIwODUtM2JhYzg0NTZkMDY4XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg
tt8108202,Movie,Stree,Amar Kaushik,"Raj Kummar Rao, Pankaj Tripati, Shraddha Kapoor",,,2018,13+,129 min,"Comedy, Horror, Romance","Stree is set in a town where everyone is familiar with the fables of a strange woman who calls men by their name and abducts them, leaving their clothes behind. Nobody knows any facts, Everybody diligently makes sure the inscription O Stree, Kal Aana (O Woman, Come Tomorrow) is written on their walls, and at night try and stay indoors. Vicky, along with his friends, decides to unravel the mystery.",https://m.media-amazon.com/images/M/MV5BMjk4NGZiMzAtODU1NS00MmQ4LWJiNmQtNWU5ZWU4Y2VmNWI0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg
tt0262772,Movie,Slaying the Dragon,Deborah Gee,,,,1988,13+,58 min,"Documentary, Special Interest","Slaying the Dragon is a comprehensive look at media stereotypes of Asian and Asian American women since the silent era. From the racist use of white actors to portray Asians in early Hollywood films, to the Asian-American anchorwoman of today, this fascinating film shows how stereotypes of exoticism and docility have affected the perception of Asian-American women.",https://m.media-amazon.com/images/M/MV5BYjJhMmYwZmItMzk0Yi00NDE2LWE5YzMtZTUwOTU2M2JmN2I4XkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_.jpg
tt5862166,Movie,Poison Rose,George Gallo,"John Travolta, Morgan Freeman, Famke Janssen, Kat Graham, Robert Patrick, Brendan Fraser",,,2019,R,97 min,Suspense,"This star-studded detective noir features John Travolta as a troubled private eye whose latest case forces him to confront dangerous men (Morgan Freeman), desirable women – and his own dark past.",https://m.media-amazon.com/images/M/MV5BZGYyZTY1NzktZmNhYy00ZmVhLThlMDYtYTA1NmY1YWE5YmFlXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_.jpg
tt10612922,Movie,One Night in Miami...,Regina King,"Kingsley Ben-Adir,  Eli Goree,  Aldis Hodge,  Leslie Odom Jr",United States,,2021,R,114 min,Drama,"One Night in Miami is a fictional account of one incredible night where icons Muhammad Ali, Malcolm X, Sam Cooke, and Jim Brown gathered discussing their roles in the civil rights movement and cultural upheaval of the 60s.",https://m.media-amazon.com/images/M/MV5BYmJlYWQ0NWMtMzU5Ni00MDNhLTk2YmUtYWYzZTJhMDMxMzE0XkEyXkFqcGdeQXVyODE0OTU5Nzg@._V1_.jpg
tt8242084,Movie,My Spy,Peter Segal,"Dave Bautista, Chloe Coleman, Ken Jeong, Kristen Schaal, Parisa Fitz-Henley",,,2020,PG-13,101 min,"Action, Adventure, Comedy","My Spy follows JJ, a hardened CIA operative (Dave Bautista), who has been demoted and finds himself at the mercy of a precocious 9-year old girl named Sophie (Chloe Coleman) after he is sent undercover to surveil her family. In exchange for not blowing JJ’s cover, Sophie uses her charm and wit to convince him to spend time with her and teach her to be a spy.",https://m.media-amazon.com/images/M/MV5BNzMyOWRjYjUtMjc2OC00MWUyLWEzODktYWZlZDYxYjk4MDViXkEyXkFqcGdeQXVyODE0OTU5Nzg@._V1_.jpg
tt5518128,Movie,Love Games,Vikram Bhatt,"Patralekhaa, Tara-Alisha Berry, Gaurav Arora, Hiten Tejwani, Rukhsar Rehman, Dinesh Chaturvedi, Vishnu Sharma, Rinki Singhvi, Anant Kumar, Umar Sharif, Alisha Farrer, B.K. Tiwari, Paras Thakral, Ajay Kumar Singh, Soni Jha, Bhushan, Ajay Sharma",India,,2016,16+,109 min,"International, Suspense",A pair of nymphomaniacs compete in seducing couples to sleep with them.,https://m.media-amazon.com/images/M/MV5BYTZhNTMxZGItMzUyMS00OGUxLWE4OWEtMWFhOTczOTdmNzdmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg
tt8946378,Movie,Knives Out,Rian Johnson,"Ana De Armas, Toni Collette, Christopher Plummer, Don Johnson, Michael Shannon, Jaeden Martell, Riki Lindhome, Chris Evans, Jamie Lee Curtis, Lakeith Stanfield, Daniel Craig, Katherine Langford",United States,,2019,PG-13,130 min,Comedy,"When renowned crime novelist Harlan Thrombey is found dead at his estate, the inquisitive Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",https://m.media-amazon.com/images/M/MV5BMGUwZjliMTAtNzAxZi00MWNiLWE2NzgtZGUxMGQxZjhhNDRiXkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_.jpg
tt0431420,Movie,Jesse Stone: Stone Cold,Robert Harmon,"Tom Selleck, Jane Adams, Reg Rogers, Viola Davis, Alexis Dziena, Mimi Rogers, Stephen McHattie, Shawn Roberts, Cindy Sampson, John Dunsworth",,,2005,R,86 min,"Action, Suspense","Jesse Stone (Selleck) is a New England police chief investigating a series of murders, in an adaptation of Robert B. Parker's novel.",https://m.media-amazon.com/images/M/MV5BMTI0MTMyODQzMV5BMl5BanBnXkFtZTcwMTUxMjkyMQ@@._V1_.jpg
tt6079516,Movie,I See You,Adam Randall,"Helen Hunt, Jon Tenney, Owen Teague, Libe Barer, Greg Alan Williams, Erika Alexander, Allison King, Judah Lewis",United States,,2019,R,98 min,"Drama, Horror, Suspense","Helen Hunt stars in the mind-twisting psychological thriller. The lead investigator on a missing persons case struggles to balance work and home life. But when the family is put in mortal danger, an evil truth about their home is finally uncovered.",https://m.media-amazon.com/images/M/MV5BNzVkOWM5YTEtMDdkNi00YjMzLWEzNWEtODEwN2IyZTc4Yjg2XkEyXkFqcGdeQXVyMjc5MTg0MzQ@._V1_.jpg
tt5254610,Movie,Final Score,Scott Mann,"Dave Bautista, Pierce Brosnan, Ray Stevenson",,,2018,R,105 min,"Action, Adventure","After deadly terrorists abduct his niece at a soccer match, an ex-soldier with lethal fighting skills (Dave Bautista) wages a one-man war to save her and prevent mass destruction.",https://m.media-amazon.com/images/M/MV5BOGU5OGUyNmEtMmNiZS00MDJmLWJiNzctNDNjYmMzYzczNjczXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt1059786,Movie,Eagle Eye,D.J. Caruso,"Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis, Anthony Mackie, Billy Bob Thornton",,,2008,PG-13,118 min,"Action, Drama, Suspense",Shia LaBeouf and Michelle Monaghan star as two strangers trying to escape danger when they are ripped from their ordinary lives and 'activated' as part of a hightech assassination plot.,https://m.media-amazon.com/images/M/MV5BMjA5MTMzMDMzNl5BMl5BanBnXkFtZTcwMzUwNDUzMw@@._V1_.jpg
tt0441881,Movie,Danger Close,Kriv Stenders,"Travis Fimmel, Luke Bracey, Daniel Webber, Alexander England, Aaron Glenane, Nicholas Hamilton, Myles Pollard, Matt Doran, Anthony Hayes",,,2019,R,119 min,"Action, Adventure","Major Harry Smith (Travis Fimmel) must lead 108 inexperienced soldiers into an impossible battle in Vietnam. With their ammunition running low and 2,500 Viet Cong closing in, each man searches for the courage to triumph against overwhelming odds.",https://m.media-amazon.com/images/M/MV5BMDJlNWE5ODEtZGUwZC00NWViLWFiNTctZTc1ZDAwYzM4MTQ5XkEyXkFqcGdeQXVyNDM4MDQ4Mg@@._V1_.jpg
tt7671064,Movie,Brittany Runs A Marathon,Paul Downs Colaizzo,"Jillian Bell, Michaela Watkins, Utkarsh Ambudkar, Lil Rel Howery, Micah Stock","United States, Canada",,2019,R,104 min,"Comedy, Drama, Romance","Included with Prime November 22. Hilarious and outgoing, Brittany Forgler, is everybody’s best friend ― except her own. Her partying, underemployment and toxic relationships are catching up with her. Too broke for a gym and too proud to ask for help, Brit is at a loss, until her neighbor pushes her to run one sweaty block. Soon, she sets an almost unthinkable goal: the New York City Marathon.",https://m.media-amazon.com/images/M/MV5BZGZjZmRjZjctMjhlZi00M2JlLTk1NWEtNzlkOTAxNTE3YjIwXkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_.jpg
tt13143964,Movie,Borat Subsequent Moviefilm,Jason Woliner,"Sacha Baron Cohen, Maria Bakalova","United Kingdom, United States",,2020,R,96 min,Comedy,Delivery of Prodigious Bribe to American Regime for make Benefit Once Glorious Nation of Kazakhstan.,https://m.media-amazon.com/images/M/MV5BNmY3OTdkOWEtNjc2ZC00OTZmLWI5OWItMjdjYjRkNTExNDNhXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_.jpg
tt2968404,Movie,Black Box,"Emmanuel Osei-Kuffour,  Jr","Mamoudou Athie, Phylicia Rashad, Amanda Christine, Tosin Morohunfola",United States,,2020,16+,101 min,"Horror, Science Fiction, Suspense","After losing his wife and his memory in a car accident, a single father undergoes an experimental treatment that causes him to question who he really is.",https://m.media-amazon.com/images/M/MV5BMTkyMDQ1ODMwM15BMl5BanBnXkFtZTgwMDkwNjU2NDE@._V1_.jpg
tt1226837,Movie,Beautiful Boy,Felix van Groeningen,"Steve Carrell, Timothee Chalamet, Maura Tierney, and Amy Ryan",United States,,2018,R,120 min,Drama,"Based on the best-selling pair of memoirs from father and son David and Nic Sheff, Beautiful Boy chronicles the heartbreaking and inspiring experience of survival, relapse, and recovery in a family coping with addiction over many years.",https://m.media-amazon.com/images/M/MV5BNjNhNjVjZDQtMzRhMS00YmI2LTkxZmEtMDdkMWU3OWQ2NjNmXkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_.jpg
tt5192674,Movie,Beach House,Jason Saltiel,"Willa Fitzgerald, Murray Bartlett, Orlagh Cassidy",,,2019,,87 min,"Drama, Suspense",Emma's beach retreat takes an unsettling turn with the arrival of a stranger. He enthralls and frightens her as she suspects him of a terrible crime.,https://m.media-amazon.com/images/M/MV5BYmQ3MDY2MjItYjM4ZS00ZmZjLTg5MGQtODE1NzlmMmZiODc3XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg
tt4271918,Movie,An Inspector Calls,Aisling Walsh,"Chloe Pirrie, David Thewlis, Finn Cole, Flora Nicholson, Gary Davis, Ken Stott, Kyle Soller, Lucy Chappell, Miranda Richardson, Sophie Rundle, Wanda Opalinkska",,,2015,13+,86 min,"Drama, Suspense","An Inspector Calls is a mysterious detective thriller set in 1912 and written by English dramatist J.B. Priestley. Following the suicide of a young woman from the local town, an inspector calls unexpectedly to interrogate the wealthy Birling family. As their world unravels, each member of the family is revealed to have unwittingly played a part in her demise.",https://m.media-amazon.com/images/M/MV5BODA5YjkyNWMtYzEyYS00NzUwLWE3NjQtZmQ2NjBkMDk2YmFmXkEyXkFqcGdeQXVyMjAzMjcxNTE@._V1_.jpg
tt10914182,Movie,American Tragedy,Josh Sabey,"Sue Klebold, Mary Dyer, Zack Nick, Paul Rohrer, Lincoln Dyer",,,2020,13+,79 min,"Documentary, Drama","Sue Klebold attempts to reconcile how the son she affectionately referred to as ""Sunshine Boy"" became a school shooter. ""If love could have stopped Columbine,"" she says, ""Columbine would never have happened.""",https://m.media-amazon.com/images/M/MV5BNTg1NWM4MjMtNmI1ZC00YzhmLTkyYjItMWE2NDE4OGM4NzdiXkEyXkFqcGdeQXVyMjY4NDEzMDg@._V1_.jpg
tt9669176,Movie,Accident,Dan Tondowski,"Stephanie Schildknecht, Roxane Hayward, Tyrone Keogh, Keenan Arrison",,,2018,16+,91 min,"Action, Suspense",A group of teenagers suffer a terrible accident during a joy ride. If only getting trapped at the bottom of ravine was the only thing they had to worry about,https://m.media-amazon.com/images/M/MV5BMTU5MWY3YTEtYmYwNC00MGU1LTk2YWMtOTk0YjgxNDM3NjdjXkEyXkFqcGdeQXVyMjE4NzUxNDA@._V1_.jpg
tt6211976,Movie,A Vigilante,Sarah Daggar-Nickson,"Olivia Wilde, Morgan Spector, Kyle Catlett",,,2019,R,91 min,"Action, Adventure, Suspense","After escaping her dangerous husband, a woman (Olivia Wilde) turns avenger to help victims of domestic abuse in this electrifying, fight-packed action-thriller.",https://m.media-amazon.com/images/M/MV5BY2I3MTNhNzMtMDU2ZS00YjA0LWE4MTgtMzU5ZDFjNjA1ZmVkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_.jpg
tt2980864,Movie,A Man Possessed,Amel J. Figueroa,"Ricardo Segarra, Gina Martino, Tommy Dreamer, Alex Russo, Cyrus Samson",,,2016,16+,105 min,"Action, Suspense","After his wife is brutally murdered, a man takes to the streets and into the criminal underground to find her killers and exact revenge.",https://m.media-amazon.com/images/M/MV5BYzc5ZDFlOTEtZTMwMi00NGE1LTgzOWMtNmExNTJjZDBmOTZlXkEyXkFqcGdeQXVyODQ4Njc2OQ@@._V1_.jpg
tt7329656,Movie,47 Meters Down: Uncaged,Johannes Roberts,"Sophie Nélisse, Nia Long, Corinee Foxx, Brianne Tju, Sistine Stallone, Davi Santos, Khylin Rhambo, Brec Bassinger, John Corbett","United Kingdom, United States",,2019,PG-13,90 min,"Action, Adventure, Drama",Four teen girls diving in a ruined underwater city quickly learn they've entered the territory of the deadliest shark species in the claustrophobic labyrinth of submerged caves.,https://m.media-amazon.com/images/M/MV5BMDc1MmVjMDQtOGU3OS00OTJkLWJmOGQtNDMzMWRjNDAzY2Y2XkEyXkFqcGdeQXVyMTk5MzE1MTY@._V1_.jpg
